"","squares","SAR","oxyautumn","oxyspring","oxysummer","oxywinter"
"3606","1501:488:215:3",0,1.07469919125239,1.69024840990702,1.51506705284119,1.35428074598312
"3607","1501:488:215:4",0,0.93635315100352,1.44822534720103,1.24424340327581,1.23624992370605
"3608","1501:488:216:3",0,0.93635315100352,1.44822534720103,1.24424340327581,1.23624992370605
"3609","1501:488:216:4",0,0.596218864123026,0.882412052154541,0.646439778804779,0.89319322903951
"3610","1501:488:217:3",0,0.596218864123026,0.882412052154541,0.646439778804779,0.89319322903951
"3611","1501:488:217:4",0,0.407135994235674,0.602862068017324,0.372771326700846,0.622283587853114
"3612","1501:488:218:3",0,0.407135994235674,0.602862068017324,0.372771326700846,0.622283587853114
"3613","1501:488:218:4",0,0.299764809012413,0.531910594304403,0.257980287075043,0.445139749844869
"3614","1501:488:219:4",0,0.319432530800501,0.607073793808619,0.253785653909047,0.486438418428103
"3615","1501:489:110:3",0,0.319432530800501,0.607073793808619,0.253785653909047,0.486438418428103
"3616","1501:489:110:4",0,0.723038772741953,1.69824180603027,1.00766437649727,1.18984706203143
"3617","1501:489:111:3",0,0.723038772741953,1.69824180603027,1.00766437649727,1.18984706203143
"3618","1501:489:113:4",0,2.70943556626638,3.19882621765137,3.03258008956909,2.73261795043945
"3619","1501:489:114:3",0.011370908716473,2.70943556626638,3.19882621765137,3.03258008956909,2.73261795043945
"3620","1501:489:114:4",0.0061672725241888,0.616863000392914,0.613110619783401,0.5504747569561,0.571067837874095
"3621","1501:489:215:3",0,0.616863000392914,0.613110619783401,0.5504747569561,0.571067837874095
"3622","1502:380:112:4",0,0.0901842897137006,0.108893033862114,0.0572741998980443,0.0606196066985528
"3623","1502:380:113:3",0,0.0901842897137006,0.108893033862114,0.0572741998980443,0.0606196066985528
"3624","1502:380:113:4",0,0.692362503210703,0.874093186855316,0.807794940471649,0.568978629509608
"3625","1502:380:114:3",0,0.692362503210703,0.874093186855316,0.807794940471649,0.568978629509608
"3626","1502:380:114:4",0,0.768552261590958,1.03589562177658,0.942258854707082,0.656610335906347
"3627","1502:380:215:3",0,0.768552261590958,1.03589562177658,0.942258854707082,0.656610335906347
"3628","1502:380:215:4",0,0.658165903886159,0.857440853118896,0.803795488675435,0.523434056838353
"3629","1502:380:216:3",0,0.658165903886159,0.857440853118896,0.803795488675435,0.523434056838353
"3630","1502:380:216:4",0,1.26696430047353,1.73298253218333,1.70884613196055,1.44875108798345
"3631","1502:380:217:3",0,1.26696430047353,1.73298253218333,1.70884613196055,1.44875108798345
"3632","1502:380:217:4",0,2.18796568711599,3.61794718106588,2.74870304266612,3.96105205217997
"3633","1502:380:218:3",0,2.18796568711599,3.61794718106588,2.74870304266612,3.96105205217997
"3634","1500:489:219:1",0,2.22984075546265,2.94206438859304,2.31531717777252,2.7991456190745
"3635","1500:489:219:2",0,2.23654946486155,2.93034360408783,2.32949824333191,2.75819007555644
"3636","1501:380:110:1",0,2.23968404928843,2.93620672225952,2.3287026087443,2.76258325576782
"3637","1501:380:110:2",0,2.24391578833262,2.93779626687368,2.33100573221842,2.75067677497864
"3638","1501:380:111:1",0,2.39775970776876,3.15224003791809,2.70189745426178,2.83026076157888
"3639","1501:380:111:2",0,2.61182068188985,3.34382608731588,3.00423564910889,2.9402145465215
"3640","1501:380:112:1",0,2.71979183355967,3.41890735626221,3.09145204226176,3.00800631841024
"3641","1501:380:112:2",0,2.72021574179331,3.37812849680583,3.04638024965922,2.98029061953227
"3642","1501:380:113:1",0,2.90268893241882,3.51587953567505,3.20960049629211,3.14839471181234
"3643","1501:380:113:2",0,3.00794445673625,3.57000026702881,3.27486756642659,3.23786927858988
"3644","1501:380:114:1",0,3.09986433982849,3.57336928049723,3.33380850156148,3.31912903785706
"3645","1501:380:114:2",0,3.14717350006103,3.52351589202881,3.37534249623616,3.34210464159648
"3646","1501:380:215:1",0,3.12747122446696,3.4616969426473,3.32337023417155,3.30797602335612
"3647","1501:380:215:2",0,3.12070393562317,3.42206586201986,3.33797337214152,3.2998778184255
"3648","1501:380:216:1",0,3.07544566790263,3.34626350402832,3.27649165789286,3.23944185574849
"3649","1501:380:216:2",0,3.03036297162374,3.30614554087321,3.20198917388916,3.19519373575846
"3650","1501:380:217:1",0,3.00806639989217,3.27573285102844,3.13976500829061,3.17453883488973
"3651","1501:380:217:2",0,2.98425065676371,3.2562895933787,3.07589104970296,3.14851498603821
"3652","1501:380:218:1",0,2.98362280527751,3.30428112347921,3.05756319363912,3.15837858517965
"3653","1501:380:218:2",0,2.96864805221558,3.23201678593953,3.04038478533427,3.12592045466105
"3654","1501:380:219:1",0,2.9323872089386,3.14075112342834,2.99090112050374,3.14617915153503
"3655","1501:380:219:2",0,2.98748059272766,3.24822643597921,3.08183655738831,3.25596292813619
"3656","1501:381:110:1",0,2.98431997299194,3.21698061625163,3.034317223231,3.29715801874797
"3657","1501:381:110:2",0,3.19566626548767,3.52638489405314,3.34123969078064,3.52926190694173
"3658","1501:487:112:2",0,3.27407348950704,4.5412499109904,3.02423532803853,5.05594905217489
"3659","1501:487:113:1",0,3.27407348950704,4.5412499109904,3.02423532803853,5.05594905217489
"3660","1501:487:113:2",0,2.12740983963013,2.24870595137278,1.44416383902232,3.3159609635671
"3661","1501:487:114:1",0,2.12740983963013,2.24870595137278,1.44416383902232,3.3159609635671
"3662","1501:487:114:2",0,0.750697269042333,0.633511690298716,0.383477478226026,1.54059072335561
"3663","1501:487:215:1",0,0.750697269042333,0.633511690298716,0.383477478226026,1.54059072335561
"3664","1501:487:215:2",0,0.0627243163374563,0.068314478173852,0.00925536106030146,0.161292903621991
"3665","1501:487:216:1",0,0.0627243163374563,0.068314478173852,0.00925536106030146,0.161292903621991
"3666","1501:488:112:2",0,0.217043456435204,0.439824402332306,0.171305235723654,0.38394820690155
"3667","1501:488:113:1",0,0.217043456435204,0.439824402332306,0.171305235723654,0.38394820690155
"3668","1501:488:113:2",0,0.464827575286229,0.9350661277771,0.51342396736145,0.712339109182358
"3669","1501:488:114:1",0,0.464827575286229,0.9350661277771,0.51342396736145,0.712339109182358
"3670","1501:488:114:2",0,0.566349063316981,0.96860636472702,0.612711091836294,0.815654571851094
"3671","1501:488:215:1",0,0.566349063316981,0.96860636472702,0.612711091836294,0.815654571851094
"3672","1501:488:215:2",0,0.584131457408269,0.965678505102793,0.69372307062149,0.849224710464477
"3673","1501:488:216:1",0,0.584131457408269,0.965678505102793,0.69372307062149,0.849224710464477
"3674","1501:488:216:2",0,0.435355390111605,0.781462339560191,0.443018762270609,0.702323387066523
"3675","1501:488:217:1",0,0.435355390111605,0.781462339560191,0.443018762270609,0.702323387066523
"3676","1501:488:217:2",0,0.300519784291585,0.573455826441447,0.261290623744329,0.488299880425135
"3677","1501:488:218:1",0,0.300519784291585,0.573455826441447,0.261290623744329,0.488299880425135
"3678","1501:489:110:1",0,0.289444493254026,0.621107006072998,0.210064780215422,0.464956006407738
"3679","1501:489:110:2",0,0.226339348157247,0.298411418000857,0.0830806821274261,0.421120741466681
"3680","1501:489:111:1",0,0.226339348157247,0.298411418000857,0.0830806821274261,0.421120741466681
"3681","1501:489:111:2",0,2.64477810064952,4.61498891512553,3.67268129984538,4.16423304875692
"3682","1501:489:112:1",0,2.64477810064952,4.61498891512553,3.67268129984538,4.16423304875692
"3683","1501:489:113:2",0,3.28945835431417,4.12220115661621,3.86848084131877,3.19876279830933
"3684","1501:489:114:1",0.0057737018253194,3.28945835431417,4.12220115661621,3.86848084131877,3.19876279830933
"3685","1501:489:114:2",0.0057247384610326,1.05386440753937,1.15182965596517,1.01851549545924,1.0775861064593
"3686","1501:489:215:1",0,1.05386440753937,1.15182965596517,1.01851549545924,1.0775861064593
"3687","1502:380:112:2",0,0.208744562665621,0.393268652757009,0.38686215877533,0.132403588791688
"3688","1502:380:113:1",0,0.208744562665621,0.393268652757009,0.38686215877533,0.132403588791688
"3689","1502:380:113:2",0,0.563521937529246,0.718895598252614,0.657757266362508,0.399997542301814
"3690","1502:380:114:1",0,0.563521937529246,0.718895598252614,0.657757266362508,0.399997542301814
"3691","1502:380:114:2",0,1.18933649460475,1.51997935374578,1.5435268719991,1.01264973481496
"3692","1502:380:215:1",0,1.18933649460475,1.51997935374578,1.5435268719991,1.01264973481496
"3693","1502:380:215:2",0,1.09580144882202,1.44350177447001,1.4661252895991,1.01702639261882
"3694","1502:380:216:1",0,1.09580144882202,1.44350177447001,1.4661252895991,1.01702639261882
"3695","1502:380:216:2",0,1.33230722347895,1.8254409233729,1.74007120132446,1.73360201120377
"3696","1502:380:217:1",0,1.33230722347895,1.8254409233729,1.74007120132446,1.73360201120377
"3697","1502:380:217:2",0,2.54598406155904,3.78394875526428,3.03179669380188,4.08614603678385
"3698","1502:380:218:1",0,2.54598406155904,3.78394875526428,3.03179669380188,4.08614603678385
"3699","1500:489:209:3",0,2.46875092983246,3.36926358540853,2.90947357813517,2.98680818080902
"3700","1500:489:209:4",0,2.73381346066793,3.52357597351074,3.13136806488037,3.10771587689718
"3701","1501:380:100:3",0,2.8511078675588,3.59133308728536,3.22095022201538,3.18227699597677
"3702","1501:380:100:4",0,2.97399853070577,3.63491152127584,3.31161306699117,3.26546292304993
"3703","1501:380:101:3",0,3.18152375221252,3.74201466242472,3.48841195106506,3.48190112113953
"3704","1501:380:206:4",0,3.12412980397542,3.46812332471212,3.27457917531331,3.35201864242554
"3705","1501:380:207:3",0,3.11651614507039,3.45179573694865,3.27982484499613,3.3452778339386
"3706","1501:380:207:4",0,3.09338777860006,3.43482282956441,3.25653525988261,3.31960546175639
"3707","1501:380:208:3",0,3.06766511599223,3.4603111743927,3.24008984565735,3.32576526006063
"3708","1501:380:208:4",0,3.00484692255656,3.41702035268148,3.1074215888977,3.27114852269491
"3709","1501:380:209:3",0,3.01912428538005,3.47161405881246,3.17649782498678,3.32712243398031
"3710","1501:380:209:4",0,3.18500658671061,3.55615638097127,3.36335523923238,3.4825093905131
"3711","1501:487:101:4",0.011343000181805,3.27710437774658,4.36064330736796,2.98569695154826,4.72268664042155
"3712","1501:487:102:3",0.011343000181805,3.27710437774658,4.36064330736796,2.98569695154826,4.72268664042155
"3713","1501:487:102:4",0,2.31310634613037,3.08378597895304,1.72200136184692,3.81082731882731
"3714","1501:487:103:3",0,2.31310634613037,3.08378597895304,1.72200136184692,3.81082731882731
"3715","1501:487:103:4",0,1.11491690079371,0.82649872303009,0.433046411474546,2.17034562428792
"3716","1501:487:104:3",0,1.11491690079371,0.82649872303009,0.433046411474546,2.17034562428792
"3717","1501:487:104:4",0,0.718456238508224,0.627745815118154,0.402956263224284,1.47513233820597
"3718","1501:487:205:3",0,0.718456238508224,0.627745815118154,0.402956263224284,1.47513233820597
"3719","1501:487:205:4",0,0.113741161798437,0.161321292817593,0.0628351487219334,0.286450975139936
"3720","1501:487:206:3",0,0.113741161798437,0.161321292817593,0.0628351487219334,0.286450975139936
"3721","1501:488:102:4",0,0.0946735759576162,0.133426105727752,0.0588118486106396,0.179046842455864
"3722","1501:488:103:3",0,0.0946735759576162,0.133426105727752,0.0588118486106396,0.179046842455864
"3723","1501:488:103:4",0,0.371291722853978,0.794780206680298,0.330797193447749,0.610824609796206
"3724","1501:488:104:3",0,0.371291722853978,0.794780206680298,0.330797193447749,0.610824609796206
"3725","1501:488:104:4",0,0.38334942261378,0.723738582928975,0.314791444937388,0.60158892472585
"3726","1501:488:205:3",0,0.38334942261378,0.723738582928975,0.314791444937388,0.60158892472585
"3727","1501:488:205:4",0,0.308865185578664,0.584712982177734,0.253553220629692,0.469534173607826
"3728","1501:488:206:3",0,0.308865185578664,0.584712982177734,0.253553220629692,0.469534173607826
"3729","1501:488:206:4",0,0.219703887403011,0.455929952859879,0.156068314611912,0.375743086139361
"3730","1501:488:207:3",0,0.219703887403011,0.455929952859879,0.156068314611912,0.375743086139361
"3731","1501:488:207:4",0,0.197556573649247,0.441670809189478,0.126649785538514,0.342261845866839
"3732","1501:488:208:3",0,0.197556573649247,0.441670809189478,0.126649785538514,0.342261845866839
"3733","1501:488:208:4",0,0.275038991371791,0.571449869871139,0.187203831970692,0.442788707216581
"3734","1501:488:209:3",0,0.275038991371791,0.571449869871139,0.187203831970692,0.442788707216581
"3735","1501:488:209:4",0,0.218599698940913,0.494631773233414,0.11648266017437,0.392085381348928
"3736","1501:489:100:3",0,0.218599698940913,0.494631773233414,0.11648266017437,0.392085381348928
"3737","1501:489:100:4",0,0.3785019805034,0.791321808099747,0.220159632215897,0.636924989521503
"3738","1501:489:101:3",0,0.3785019805034,0.791321808099747,0.220159632215897,0.636924989521503
"3739","1501:489:101:4",0,3.09515595436096,4.85426286061605,3.83720709482829,4.59904673894246
"3740","1501:489:102:3",0,3.09515595436096,4.85426286061605,3.83720709482829,4.59904673894246
"3741","1501:489:104:4",0.0558651304810228,2.27330937385559,2.79959589640299,2.5828222433726,2.17452946503957
"3742","1501:489:205:3",0.0733474699400826,2.27330937385559,2.79959589640299,2.5828222433726,2.17452946503957
"3743","1501:489:205:4",0.0221235719135224,0.136079987883568,0.0686704287926356,0.0725946944206953,0.107380187014739
"3744","1501:489:206:3",0.022179888163024,0.136079987883568,0.0686704287926356,0.0725946944206953,0.107380187014739
"3745","1502:380:101:4",0,0.0168276501935907,0.118747921536366,0.130719763537248,0.0519714171687762
"3746","1502:380:102:3",0,0.0168276501935907,0.118747921536366,0.130719763537248,0.0519714171687762
"3747","1502:380:102:4",0,0.364696994423866,0.749051787455877,0.634429128964742,0.354387401541074
"3748","1502:380:103:3",0,0.364696994423866,0.749051787455877,0.634429128964742,0.354387401541074
"3749","1502:380:103:4",0,0.80799351533254,1.06059809525808,1.01228159666061,0.592520626386007
"3750","1502:380:104:3",0,0.80799351533254,1.06059809525808,1.01228159666061,0.592520626386007
"3751","1502:380:104:4",0,1.27185932795207,1.61406664848328,1.56813635826111,1.09811895291011
"3752","1502:380:205:3",0,1.27185932795207,1.61406664848328,1.56813635826111,1.09811895291011
"3753","1502:380:205:4",0,1.02081758975983,1.27743747631709,1.2481706460317,0.976175351937612
"3754","1502:380:206:3",0,1.02081758975983,1.27743747631709,1.2481706460317,0.976175351937612
"3755","1502:380:206:4",0,1.17547733783722,1.70301472345988,1.52630746364594,1.61108068227768
"3756","1502:380:207:3",0,1.17547733783722,1.70301472345988,1.52630746364594,1.61108068227768
"3757","1502:380:207:4",0,1.15251477956772,2.05989983876546,1.45289323329926,2.5189838886261
"3758","1502:380:208:3",0,1.15251477956772,2.05989983876546,1.45289323329926,2.5189838886261
"3759","1502:380:208:4",0,2.23315080006917,3.98476320902506,2.82262446085612,4.24678745269775
"3760","1502:380:209:3",0,2.23315080006917,3.98476320902506,2.82262446085612,4.24678745269775
"3761","1501:380:208:1",0,3.15660228729248,3.57053243319194,3.35286623636882,3.4691636244456
"3762","1501:380:208:2",0,3.10987881024678,3.55847430229187,3.29524297714233,3.43528757095337
"3763","1501:380:209:1",0,3.06059330304464,3.53834211031596,3.24527087211609,3.3926198164622
"3764","1501:380:209:2",0,3.13480606079102,3.58264931042989,3.30041877428691,3.48143637975057
"3765","1501:487:101:2",0,2.09189378420512,2.69821863174438,1.37529026667277,3.69200417200724
"3766","1501:487:102:1",0.0111414485370258,2.09189378420512,2.69821863174438,1.37529026667277,3.69200417200724
"3767","1501:487:102:2",0.009618132839073,1.8803303082784,2.26146536668142,1.22280541261037,3.09137371381124
"3768","1501:487:103:1",0.0044004573744702,1.8803303082784,2.26146536668142,1.22280541261037,3.09137371381124
"3769","1501:487:103:2",0,0.991555182139079,0.803135399023692,0.478765978415807,1.94270651340485
"3770","1501:487:104:1",0,0.991555182139079,0.803135399023692,0.478765978415807,1.94270651340485
"3771","1501:487:104:2",0,0.402681453029315,0.297376778721809,0.197722308834394,0.978669651349385
"3772","1501:487:205:1",0,0.402681453029315,0.297376778721809,0.197722308834394,0.978669651349385
"3773","1501:488:102:2",0,0.249958477417628,0.472265676657359,0.147120853761832,0.412533654769262
"3774","1501:488:103:1",0,0.249958477417628,0.472265676657359,0.147120853761832,0.412533654769262
"3775","1501:488:103:2",0,0.395616058508555,0.807695277531942,0.287401632467906,0.653693247834841
"3776","1501:488:104:1",0,0.395616058508555,0.807695277531942,0.287401632467906,0.653693247834841
"3777","1501:488:104:2",0,0.435219573974609,0.821916786829631,0.278663024306297,0.696427404880524
"3778","1501:488:205:1",0,0.435219573974609,0.821916786829631,0.278663024306297,0.696427404880524
"3779","1501:488:205:2",0,0.402499164144198,0.796949648857117,0.227056431770325,0.640685064593951
"3780","1501:488:206:1",0,0.402499164144198,0.796949648857117,0.227056431770325,0.640685064593951
"3781","1501:488:206:2",0,0.482740326722463,0.99996653397878,0.338556556900342,0.761687020460765
"3782","1501:488:207:1",0,0.482740326722463,0.99996653397878,0.338556556900342,0.761687020460765
"3783","1501:488:207:2",0,0.460380154848099,0.951003575325012,0.330887642502785,0.742402895291646
"3784","1501:488:208:1",0,0.460380154848099,0.951003575325012,0.330887642502785,0.742402895291646
"3785","1501:488:208:2",0,0.392164752880732,0.839030259847641,0.254789501428604,0.651625763376554
"3786","1501:488:209:1",0,0.392164752880732,0.839030259847641,0.254789501428604,0.651625763376554
"3787","1501:488:209:2",0,0.261614264051119,0.605100033680598,0.136135180791219,0.479806095610062
"3788","1501:489:100:1",0,0.261614264051119,0.605100033680598,0.136135180791219,0.479806095610062
"3789","1501:489:100:2",0,0.304848258694013,0.562568922837575,0.149451102564732,0.565170729160309
"3790","1501:489:101:1",0,0.304848258694013,0.562568922837575,0.149451102564732,0.565170729160309
"3791","1501:489:205:2",0.135370910341969,0.794495375951131,0.755715338389079,0.659306075175603,0.788006701072057
"3792","1501:489:206:1",0.0336924037386908,0.794495375951131,0.755715338389079,0.659306075175603,0.788006701072057
"3793","1502:380:101:2",0,0.0579548199971517,0.290162460009257,0.224765759209792,0.103659107536077
"3794","1502:380:102:1",0,0.0579548199971517,0.290162460009257,0.224765759209792,0.103659107536077
"3795","1502:380:102:2",0,0.349579784274101,0.731245430310567,0.629324622948964,0.360923571387927
"3796","1502:380:103:1",0,0.349579784274101,0.731245430310567,0.629324622948964,0.360923571387927
"3797","1502:380:103:2",0,0.897061920166016,1.18792049090068,1.13661396503448,0.704489185412725
"3798","1502:380:104:1",0,0.897061920166016,1.18792049090068,1.13661396503448,0.704489185412725
"3799","1502:380:104:2",0,1.23593496878942,1.58069511254628,1.44936945438385,1.03866209586461
"3800","1502:380:205:1",0,1.23593496878942,1.58069511254628,1.44936945438385,1.03866209586461
"3801","1502:380:205:2",0,1.26653001705805,1.75113542874654,1.54517104625702,1.28859126965205
"3802","1502:380:206:1",0,1.26653001705805,1.75113542874654,1.54517104625702,1.28859126965205
"3803","1502:380:206:2",0,1.00723948081334,1.3959666411082,1.23863938649495,1.30310581525167
"3804","1502:380:207:1",0,1.00723948081334,1.3959666411082,1.23863938649495,1.30310581525167
"3805","1502:380:207:2",0,1.19341822465261,1.9036780277888,1.40496426026026,2.09184179703395
"3806","1502:380:208:1",0,1.19341822465261,1.9036780277888,1.40496426026026,2.09184179703395
"3807","1502:380:208:2",0,1.86499050458272,3.2247571070989,2.42858028411865,3.35300642649333
"3808","1502:380:209:1",0,1.86499050458272,3.2247571070989,2.42858028411865,3.35300642649333
"3809","1502:380:209:2",0,2.4254340171814,4.15370332400004,3.060946448644,4.25989066759745
"3810","1502:381:100:1",0,2.4254340171814,4.15370332400004,3.060946448644,4.25989066759745
"3811","1502:381:100:2",0,2.58058409690857,4.60397775967916,3.15881284077962,4.62606549263
"3812","1502:381:101:1",0,2.58058409690857,4.60397775967916,3.15881284077962,4.62606549263
"3813","1502:381:101:2",0,3.09513025283813,5.28349575996399,3.62917496363322,5.06164132754008
"3814","1502:381:102:1",0,3.09513025283813,5.28349575996399,3.62917496363322,5.06164132754008
"3815","1501:370:498:4",0,3.16921583811442,3.60521268844604,3.3216161886851,3.53546109199524
"3816","1501:370:499:3",0,3.09962779680888,3.59170559247335,3.31167726516724,3.49745688438415
"3817","1501:477:391:4",0.044554838373121,2.05933418273926,2.41559951305389,1.39707862138748,3.31021372477214
"3818","1501:477:392:3",0.0496752126674836,2.05933418273926,2.41559951305389,1.39707862138748,3.31021372477214
"3819","1501:477:392:4",0.0109857904503106,0.395568956434727,0.182844536743748,0.0494045489079629,1.09551871816317
"3820","1501:477:393:3",0.0569676053106116,0.395568956434727,0.182844536743748,0.0494045489079629,1.09551871816317
"3821","1501:477:393:4",0.005572415021349,0.00638580359518528,0,0,0.116022845606009
"3822","1501:477:394:3",0.0057483815344204,0.00638580359518528,0,0,0.116022845606009
"3823","1501:477:394:4",0,0.0388769456806282,0.00216942915867548,0,0.110573277870814
"3824","1501:477:495:3",0.0055629498720196,0.0388769456806282,0.00216942915867548,0,0.110573277870814
"3825","1501:478:391:4",0,0.214572953184446,0.448799143234889,0.142068689564864,0.405329398314158
"3826","1501:478:392:3",0,0.214572953184446,0.448799143234889,0.142068689564864,0.405329398314158
"3827","1501:478:392:4",0,0.244680486122767,0.432059566179911,0.111571970830361,0.440245014429092
"3828","1501:478:393:3",0,0.244680486122767,0.432059566179911,0.111571970830361,0.440245014429092
"3829","1501:478:393:4",0,0.216556925078233,0.418232237299283,0.146357947587967,0.35976485585173
"3830","1501:478:394:3",0,0.216556925078233,0.418232237299283,0.146357947587967,0.35976485585173
"3831","1501:478:394:4",0,0.425615208347638,0.726622521877289,0.164008433620135,0.685378834108512
"3832","1501:478:495:3",0,0.425615208347638,0.726622521877289,0.164008433620135,0.685378834108512
"3833","1501:478:495:4",0,0.329426744580269,0.571889507770538,0.0950673000266155,0.571553450450301
"3834","1501:478:496:3",0,0.329426744580269,0.571889507770538,0.0950673000266155,0.571553450450301
"3835","1501:478:496:4",0,2.68657161394755,4.28747452100118,3.38154668807983,2.97286271254222
"3836","1501:478:497:3",0,2.68657161394755,4.28747452100118,3.38154668807983,2.97286271254222
"3837","1501:478:497:4",0,2.3455749909083,4.06742297808329,3.0908161799113,2.69255728721619
"3838","1501:478:498:3",0,2.3455749909083,4.06742297808329,3.0908161799113,2.69255728721619
"3839","1501:478:498:4",0,0.838930332660675,1.69368306795756,0.66453765630722,1.23561246196429
"3840","1501:478:499:3",0,0.838930332660675,1.69368306795756,0.66453765630722,1.23561246196429
"3841","1501:478:499:4",0,0.79394660393397,1.71535290082296,0.693408991893133,1.18194661140442
"3842","1501:479:390:3",0,0.79394660393397,1.71535290082296,0.693408991893133,1.18194661140442
"3843","1501:479:495:4",0.0291712721870126,1.51810528437297,1.74342575073242,1.71990896860758,1.47707644701004
"3844","1501:479:496:3",0.0909892163328214,1.51810528437297,1.74342575073242,1.71990896860758,1.47707644701004
"3845","1502:370:391:4",0,0.062283177052935,0.318492756287257,0.225936238964399,0.113103002061447
"3846","1502:370:392:3",0,0.062283177052935,0.318492756287257,0.225936238964399,0.113103002061447
"3847","1502:370:392:4",0,0.335796132683754,0.731305219729741,0.633230976263682,0.364709288875262
"3848","1502:370:393:3",0,0.335796132683754,0.731305219729741,0.633230976263682,0.364709288875262
"3849","1502:370:393:4",0,0.880581736564636,1.21316478252411,1.166708000501,0.743917115529378
"3850","1502:370:394:3",0,0.880581736564636,1.21316478252411,1.166708000501,0.743917115529378
"3851","1502:370:394:4",0,1.28724722464879,1.65882034301758,1.52426413695017,1.0918670018514
"3852","1502:370:495:3",0,1.28724722464879,1.65882034301758,1.52426413695017,1.0918670018514
"3853","1502:370:495:4",0,1.57581246296565,2.21928460597992,1.96433618068695,1.63481818040212
"3854","1502:370:496:3",0,1.57581246296565,2.21928460597992,1.96433618068695,1.63481818040212
"3855","1502:370:496:4",0,1.2850538333257,1.86597534020742,1.6536600112915,1.43131989240646
"3856","1502:370:497:3",0,1.2850538333257,1.86597534020742,1.6536600112915,1.43131989240646
"3857","1502:370:497:4",0,1.02424045403798,1.49063297112783,1.17041700283686,1.33546806573868
"3858","1502:370:498:3",0,1.02424045403798,1.49063297112783,1.17041700283686,1.33546806573868
"3859","1502:370:498:4",0,1.73504037857056,2.8869469165802,2.25089186032613,2.91456820964813
"3860","1502:370:499:3",0,1.73504037857056,2.8869469165802,2.25089186032613,2.91456820964813
"3861","1502:370:499:4",0,2.19039114316305,3.76726368268331,2.84664258956909,3.7651381333669
"3862","1502:371:390:3",0,2.19039114316305,3.76726368268331,2.84664258956909,3.7651381333669
"3863","1502:371:390:4",0,2.95218778451284,4.59580779075623,3.43817493120829,4.57389062245687
"3864","1502:371:391:3",0,2.95218778451284,4.59580779075623,3.43817493120829,4.57389062245687
"3865","1502:374:392:4",0,4.32831101417541,5.92764112154643,3.02939043045044,6.21293436686198
"3866","1502:374:393:3",0,4.32831101417541,5.92764112154643,3.02939043045044,6.21293436686198
"3867","1501:477:390:2",0,3.317480357488,4.71386211713155,3.1166622320811,4.78887774149577
"3868","1501:477:391:1",0,3.317480357488,4.71386211713155,3.1166622320811,4.78887774149577
"3869","1501:477:391:2",0,1.47289438645045,1.4799696902434,0.668487081925074,2.59227422873179
"3870","1501:477:392:1",0.0012141713260858,1.47289438645045,1.4799696902434,0.668487081925074,2.59227422873179
"3871","1501:477:392:2",0.0606073469063232,0.582059515515963,0.3626371661822,0.173381181309621,1.33746282656987
"3872","1501:477:393:1",0.0111293066701204,0.582059515515963,0.3626371661822,0.173381181309621,1.33746282656987
"3873","1501:478:390:2",0,0.118018593887488,0.255729568004608,0.0781331057349841,0.24344622194767
"3874","1501:478:391:1",0,0.118018593887488,0.255729568004608,0.0781331057349841,0.24344622194767
"3875","1501:478:391:2",0,0.341338844100634,0.658527727921804,0.229640408356984,0.540536215901375
"3876","1501:478:392:1",0,0.341338844100634,0.658527727921804,0.229640408356984,0.540536215901375
"3877","1501:478:392:2",0,0.171267354488373,0.411663697163264,0.116760312765837,0.320806015034517
"3878","1501:478:393:1",0,0.171267354488373,0.411663697163264,0.116760312765837,0.320806015034517
"3879","1501:478:393:2",0,0.280330824355284,0.448386681079864,0.0748415588711699,0.485448930660884
"3880","1501:478:394:1",0,0.280330824355284,0.448386681079864,0.0748415588711699,0.485448930660884
"3881","1501:478:394:2",0,0.773747710386912,1.94010203679403,0.876193743944168,1.09551941355069
"3882","1501:478:495:1",0,0.773747710386912,1.94010203679403,0.876193743944168,1.09551941355069
"3883","1501:478:495:2",0,2.44384198188782,3.96036500930786,3.06130248705546,2.51341750621796
"3884","1501:478:496:1",0,2.44384198188782,3.96036500930786,3.06130248705546,2.51341750621796
"3885","1501:478:496:2",0,2.68657161394755,4.28747452100118,3.38154668807983,2.97286271254222
"3886","1501:478:497:1",0,2.68657161394755,4.28747452100118,3.38154668807983,2.97286271254222
"3887","1501:478:497:2",0,2.3455749909083,4.06742297808329,3.0908161799113,2.69255728721619
"3888","1501:478:498:1",0,2.3455749909083,4.06742297808329,3.0908161799113,2.69255728721619
"3889","1501:478:498:2",0,0.838930332660675,1.69368306795756,0.66453765630722,1.23561246196429
"3890","1501:478:499:1",0,0.838930332660675,1.69368306795756,0.66453765630722,1.23561246196429
"3891","1501:478:499:2",0,0.79394660393397,1.71535290082296,0.693408991893133,1.18194661140442
"3892","1501:479:390:1",0,0.79394660393397,1.71535290082296,0.693408991893133,1.18194661140442
"3893","1501:479:495:2",0,2.81068838437398,3.26145037015279,3.2965750058492,2.51709549427032
"3894","1501:479:496:1",0.0164095260036754,2.81068838437398,3.26145037015279,3.2965750058492,2.51709549427032
"3895","1502:370:391:2",0,0.0302574041609963,0.273518498738607,0.174706789851189,0.0749191445608934
"3896","1502:370:392:1",0,0.0302574041609963,0.273518498738607,0.174706789851189,0.0749191445608934
"3897","1502:370:392:2",0,0.31475204428037,0.699749785661697,0.625750414530436,0.350913363695145
"3898","1502:370:393:1",0,0.31475204428037,0.699749785661697,0.625750414530436,0.350913363695145
